M_CD,UP_TIIME,POWER,TEMP,POWER_DIFF,TEMP_DIFF,POWER_5MAVG,TEMP_5MAVG,ERR_CD_5FUTURE
"8238",70,942,252,-3,0,-1.400000,0.000000,"202"
"8238",71,947,252,5,0,0.400000,0.000000,"202"
"8238",72,950,252,3,0,1.000000,0.000000,"202"
"8238",73,954,252,4,0,1.400000,0.000000,"202"
"8238",74,951,252,-3,0,1.200000,0.000000,"202"
"8238",75,949,252,-2,0,1.400000,0.000000,"202"
"8238",76,945,252,-4,0,-0.400000,0.000000,"202"
"8238",77,950,252,5,0,0.000000,0.000000,"202"
"8238",78,955,252,5,0,0.200000,0.000000,"202"
"8238",79,956,252,1,0,1.000000,0.000000,"202"
"8238",80,958,252,2,0,1.800000,0.000000,"202"
"8238",81,956,252,-2,0,2.200000,0.000000,"202"
"8238",82,961,252,5,0,2.200000,0.000000,"202"
"8238",83,963,252,2,0,1.600000,0.000000,"202"
"8238",84,964,252,1,0,1.600000,0.000000,"202"
"8238",85,969,252,5,0,2.200000,0.000000,"202"
"8238",86,965,252,-4,0,1.800000,0.000000,"202"
"8238",87,968,252,3,0,1.400000,0.000000,"202"
"8238",88,967,252,-1,0,0.800000,0.000000,"202"
"8238",89,963,252,-4,0,-0.200000,0.000000,"202"
"8238",90,962,252,-1,0,-1.400000,0.000000,"202"
"8238",91,959,252,-3,0,-1.200000,0.000000,"202"
"8238",92,956,252,-3,0,-2.400000,0.000000,"202"
"8238",93,952,252,-4,0,-3.000000,0.000000,"202"
"8238",94,950,252,-2,0,-2.600000,0.000000,"202"
"8238",95,950,252,0,0,-2.400000,0.000000,"202"
"8238",96,954,252,4,0,-1.000000,0.000000,"202"
"8238",97,955,252,1,0,-0.200000,0.000000,"202"
"8238",98,954,252,-1,0,0.400000,0.000000,"202"
"8238",99,955,252,1,0,1.000000,0.000000,"202"
"8238",100,952,252,-3,0,0.400000,0.000000,"202"
"8238",101,957,252,5,0,0.600000,0.000000,"202"
"8238",102,953,252,-4,0,-0.400000,0.000000,"202"
"8238",103,952,252,-1,0,-0.400000,0.000000,"202"
"8238",104,952,252,0,0,-0.600000,0.000000,"202"
"8238",105,948,252,-4,0,-0.800000,0.000000,"202"
"8238",106,947,252,-1,0,-2.000000,0.000000,"202"
"8238",107,946,252,-1,0,-1.400000,0.000000,"202"
"8238",108,948,252,2,0,-0.800000,0.000000,"202"
"8238",109,950,252,2,0,-0.400000,0.000000,"202"
"8238",110,951,252,1,0,0.600000,0.000000,"202"
"8238",111,948,252,-3,0,0.200000,0.000000,"202"
"8238",112,949,252,1,0,0.600000,0.000000,"202"
"8238",113,950,252,1,0,0.400000,0.000000,"202"
"8238",114,947,252,-3,0,-0.600000,0.000000,"202"
"8238",115,951,252,4,0,0.000000,0.000000,"202"
"8238",116,950,252,-1,0,0.400000,0.000000,"202"
"8238",117,952,252,2,0,0.600000,0.000000,"202"
"8238",118,949,252,-3,0,-0.200000,0.000000,"202"
"8238",119,951,252,2,0,0.800000,0.000000,"202"
"8238",120,953,252,2,0,0.400000,0.000000,"202"
"8238",121,950,252,-3,0,0.000000,0.000000,"202"
"8238",122,954,252,4,0,0.400000,0.000000,"202"
"8238",123,955,252,1,0,1.200000,0.000000,"202"
"8238",124,951,252,-4,0,0.000000,0.000000,"202"
"8238",125,951,252,0,0,-0.400000,0.000000,"202"
"8238",126,947,252,-4,0,-0.600000,0.000000,"202"
"8238",127,946,252,-1,0,-1.600000,0.000000,"202"
"8238",128,942,252,-4,0,-2.600000,0.000000,"202"
"8238",129,938,252,-4,0,-2.600000,0.000000,"202"
"8238",130,937,252,-1,0,-2.800000,0.000000,"202"
"8238",131,934,252,-3,0,-2.600000,0.000000,"202"
"8238",132,939,252,5,0,-1.400000,0.000000,"202"
"8238",133,938,252,-1,0,-0.800000,0.000000,"202"
"8238",134,939,252,1,0,0.200000,0.000000,"202"
"8238",135,937,252,-2,0,0.000000,0.000000,"202"
"8238",136,933,252,-4,0,-0.200000,0.000000,"202"
"8238",137,936,252,3,0,-0.600000,0.000000,"202"
"8238",138,932,252,-4,0,-1.200000,0.000000,"202"
"8238",139,937,252,5,0,-0.400000,0.000000,"202"
"8238",140,940,252,3,0,0.600000,0.000000,"202"
"8238",141,938,252,-2,0,1.000000,0.000000,"202"
"8238",142,935,252,-3,0,-0.200000,0.000000,"202"
"8238",143,936,252,1,0,0.800000,0.000000,"202"
"8238",144,939,252,3,0,0.400000,0.000000,"202"
"8238",145,940,252,1,0,0.000000,0.000000,"202"
"8238",146,945,252,5,0,1.400000,0.000000,"202"
"8238",147,943,252,-2,0,1.600000,0.000000,"202"
"8238",148,939,252,-4,0,0.600000,0.000000,"202"
"8238",149,936,252,-3,0,-0.600000,0.000000,"202"
"8238",150,939,252,3,0,-0.200000,0.000000,"202"
"8238",151,938,252,-1,0,-1.400000,0.000000,"202"
"8238",152,941,252,3,0,-0.400000,0.000000,"202"
"8238",153,942,252,1,0,0.600000,0.000000,"202"
"8238",154,938,252,-4,0,0.400000,0.000000,"202"
"8238",155,938,252,0,0,-0.200000,0.000000,"202"
"8238",156,938,252,0,0,0.000000,0.000000,"202"
"8238",157,937,252,-1,0,-0.800000,0.000000,"202"
"8238",158,935,252,-2,0,-1.400000,0.000000,"202"
"8238",159,938,252,3,0,0.000000,0.000000,"202"
"8238",160,939,252,1,0,0.200000,0.000000,"202"
"8238",161,937,252,-2,0,-0.200000,0.000000,"202"
"8238",162,936,252,-1,0,-0.200000,0.000000,"202"
"8238",163,932,252,-4,0,-0.600000,0.000000,"202"
"8238",164,937,252,5,0,-0.200000,0.000000,"202"
"8238",165,939,252,2,0,0.000000,0.000000,"202"
"8238",166,938,252,-1,0,0.200000,0.000000,"202"
"8238",167,943,252,5,0,1.400000,0.000000,"202"
"8238",168,939,252,-4,0,1.400000,0.000000,"202"
"8238",169,938,252,-1,0,0.200000,0.000000,"202"
"8238",170,937,252,-1,0,-0.400000,0.000000,"202"
"8238",171,938,252,1,0,0.000000,0.000000,"202"
"8238",172,934,252,-4,0,-1.800000,0.000000,"202"
"8238",173,930,252,-4,0,-1.800000,0.000000,"202"
"8238",174,926,252,-4,0,-2.400000,0.000000,"202"
"8238",175,924,252,-2,0,-2.600000,0.000000,"202"
"8238",176,928,252,4,0,-2.000000,0.000000,"202"
"8238",177,924,252,-4,0,-2.000000,0.000000,"202"
"8238",178,923,252,-1,0,-1.400000,0.000000,"202"
"8238",179,924,252,1,0,-0.400000,0.000000,"202"
"8238",180,927,252,3,0,0.600000,0.000000,"202"
"8238",181,927,252,0,0,-0.200000,0.000000,"202"
"8238",182,926,252,-1,0,0.400000,0.000000,"202"
"8238",183,930,252,4,0,1.400000,0.000000,"202"
"8238",184,934,252,4,0,2.000000,0.000000,"202"
"8238",185,931,252,-3,0,0.800000,0.000000,"202"
"8238",186,932,252,1,0,1.000000,0.000000,"202"
"9111",0,1071,254,0,0,0.000000,0.000000,"0"
"9111",1,1071,254,0,0,0.000000,0.000000,"0"
"9111",2,1071,254,0,0,0.000000,0.000000,"0"
"9111",3,1071,254,0,0,0.000000,0.000000,"0"
"9111",4,1071,254,0,0,0.000000,0.000000,"0"
"9111",5,1071,254,0,0,0.000000,0.000000,"0"
"9111",6,1071,254,0,0,0.000000,0.000000,"0"
"9111",7,1071,254,0,0,0.000000,0.000000,"0"
"9111",8,1071,254,0,0,0.000000,0.000000,"0"
"9111",9,1071,254,0,0,0.000000,0.000000,"0"
"9111",10,1071,254,0,0,0.000000,0.000000,"0"
"9111",11,1071,254,0,0,0.000000,0.000000,"0"
"9111",12,1071,254,0,0,0.000000,0.000000,"0"
"9111",13,1071,254,0,0,0.000000,0.000000,"0"
"9111",14,1071,254,0,0,0.000000,0.000000,"0"
"9111",15,1071,254,0,0,0.000000,0.000000,"0"
"9111",16,1071,254,0,0,0.000000,0.000000,"0"
"9111",17,1071,254,0,0,0.000000,0.000000,"0"
"9111",18,1071,254,0,0,0.000000,0.000000,"0"
"9111",19,1071,254,0,0,0.000000,0.000000,"0"
"9111",20,1071,254,0,0,0.000000,0.000000,"0"
"9111",21,1071,254,0,0,0.000000,0.000000,"0"
"9111",22,1071,254,0,0,0.000000,0.000000,"0"
"9111",23,1071,254,0,0,0.000000,0.000000,"0"
"9111",24,1071,254,0,0,0.000000,0.000000,"0"
"9111",25,1071,254,0,0,0.000000,0.000000,"0"
"9111",26,1071,254,0,0,0.000000,0.000000,"0"
"9111",27,1071,254,0,0,0.000000,0.000000,"0"
"9111",28,1071,254,0,0,0.000000,0.000000,"0"
"9111",29,1071,254,0,0,0.000000,0.000000,"0"
"9111",30,1071,254,0,0,0.000000,0.000000,"0"
"9111",31,1071,254,0,0,0.000000,0.000000,"0"
"9111",32,1071,254,0,0,0.000000,0.000000,"0"
"9111",33,1071,254,0,0,0.000000,0.000000,"0"
"9111",34,1071,254,0,0,0.000000,0.000000,"0"
"9111",35,1071,254,0,0,0.000000,0.000000,"0"
"9111",36,1071,254,0,0,0.000000,0.000000,"0"
"9111",37,1071,254,0,0,0.000000,0.000000,"0"
"9111",38,1071,254,0,0,0.000000,0.000000,"0"
"9111",39,1071,254,0,0,0.000000,0.000000,"0"
"9111",40,1071,254,0,0,0.000000,0.000000,"0"
"9111",41,1071,254,0,0,0.000000,0.000000,"0"
"9111",42,1071,254,0,0,0.000000,0.000000,"0"
"9111",43,1071,254,0,0,0.000000,0.000000,"0"
"9111",44,1071,254,0,0,0.000000,0.000000,"0"
"9111",45,1071,254,0,0,0.000000,0.000000,"0"
"9111",46,1071,254,0,0,0.000000,0.000000,"0"
"9111",47,1071,254,0,0,0.000000,0.000000,"0"
"9111",48,1071,254,0,0,0.000000,0.000000,"0"
"9111",49,1071,254,0,0,0.000000,0.000000,"0"
"9111",50,1071,254,0,0,0.000000,0.000000,"0"
"9111",51,1071,254,0,0,0.000000,0.000000,"0"
"9111",52,1071,254,0,0,0.000000,0.000000,"0"
"9111",53,1071,254,0,0,0.000000,0.000000,"0"
"9111",54,1071,254,0,0,0.000000,0.000000,"0"
"9111",55,1071,254,0,0,0.000000,0.000000,"0"
"9111",56,1071,254,0,0,0.000000,0.000000,"0"
"9111",57,1071,254,0,0,0.000000,0.000000,"0"
"9111",58,1071,254,0,0,0.000000,0.000000,"0"
"9111",59,1071,254,0,0,0.000000,0.000000,"0"
"9111",60,1071,254,0,0,0.000000,0.000000,"0"
"9111",61,1071,254,0,0,0.000000,0.000000,"0"
"9111",62,1071,254,0,0,0.000000,0.000000,"0"
"9111",63,1071,254,0,0,0.000000,0.000000,"0"
"9111",64,1071,254,0,0,0.000000,0.000000,"0"
"9111",65,1071,254,0,0,0.000000,0.000000,"0"
"9111",66,1102,254,31,0,6.200000,0.000000,"202"
"9111",67,1107,254,5,0,7.200000,0.000000,"202"
"9111",68,1103,254,-4,0,6.400000,0.000000,"202"
"9111",69,1105,254,2,0,6.800000,0.000000,"202"
"9111",70,1106,254,1,0,7.000000,0.000000,"202"
"9111",71,1103,254,-3,0,0.200000,0.000000,"202"
"9111",72,1101,254,-2,0,-1.200000,0.000000,"202"
"9111",73,1105,254,4,0,0.400000,0.000000,"202"
"9111",74,1107,254,2,0,0.400000,0.000000,"202"
"9111",75,1112,254,5,0,1.200000,0.000000,"202"
"9111",76,1110,254,-2,0,1.400000,0.000000,"202"
"9111",77,1110,254,0,0,1.800000,0.000000,"202"
"9111",78,1114,254,4,0,1.800000,0.000000,"202"
"9111",79,1118,254,4,0,2.200000,0.000000,"202"
"9111",80,1114,254,-4,0,0.400000,0.000000,"202"
"9111",81,1114,254,0,0,0.800000,0.000000,"202"
"9111",82,1114,254,0,0,0.800000,0.000000,"202"
"9111",83,1117,254,3,0,0.600000,0.000000,"202"
"9111",84,1113,254,-4,0,-1.000000,0.000000,"202"
"9111",85,1115,254,2,0,0.200000,0.000000,"202"
"9111",86,1116,254,1,0,0.400000,0.000000,"202"
"9111",87,1116,254,0,0,0.400000,0.000000,"202"
"9111",88,1114,254,-2,0,-0.600000,0.000000,"202"
"9111",89,1113,254,-1,0,0.000000,0.000000,"202"
"9111",90,1115,254,2,0,0.000000,0.000000,"202"
"9111",91,1113,254,-2,0,-0.600000,0.000000,"202"
"9111",92,1110,254,-3,0,-1.200000,0.000000,"202"
"9111",93,1107,254,-3,0,-1.400000,0.000000,"202"
"9111",94,1111,254,4,0,-0.400000,0.000000,"202"
"9111",95,1111,254,0,0,-0.800000,0.000000,"202"
"9111",96,1108,254,-3,0,-1.000000,0.000000,"202"
"9111",97,1112,254,4,0,0.400000,0.000000,"202"
"9111",98,1109,254,-3,0,0.400000,0.000000,"202"
"9111",99,1108,254,-1,0,-0.600000,0.000000,"202"
"9111",100,1106,254,-2,0,-1.000000,0.000000,"202"
"9111",101,1103,254,-3,0,-1.000000,0.000000,"202"
"9111",102,1100,254,-3,0,-2.400000,0.000000,"202"
"9111",103,1102,254,2,0,-1.400000,0.000000,"202"
"9111",104,1102,254,0,0,-1.200000,0.000000,"202"
"9111",105,1098,254,-4,0,-1.600000,0.000000,"202"
"9111",106,1103,254,5,0,0.000000,0.000000,"202"
"9111",107,1100,254,-3,0,0.000000,0.000000,"202"
"9111",108,1099,254,-1,0,-0.600000,0.000000,"202"
"9111",109,1101,254,2,0,-0.200000,0.000000,"202"
"9111",110,1098,254,-3,0,0.000000,0.000000,"202"
"9111",111,1099,254,1,0,-0.800000,0.000000,"202"
"9111",112,1097,254,-2,0,-0.600000,0.000000,"202"
"9111",113,1098,254,1,0,-0.200000,0.000000,"202"
"9111",114,1099,254,1,0,-0.400000,0.000000,"202"
"9111",115,1101,254,2,0,0.600000,0.000000,"202"
"9111",116,1105,254,4,0,1.200000,0.000000,"202"
"9111",117,1108,254,3,0,2.200000,0.000000,"202"
"9111",118,1107,254,-1,0,1.800000,0.000000,"202"
"9111",119,1110,254,3,0,2.200000,0.000000,"202"
"9111",120,1113,254,3,0,2.400000,0.000000,"202"
"9111",121,1116,254,3,0,2.200000,0.000000,"202"
"9111",122,1121,254,5,0,2.600000,0.000000,"202"
"9111",123,1119,254,-2,0,2.400000,0.000000,"202"
"9111",124,1115,254,-4,0,1.000000,0.000000,"202"
"9111",125,1113,254,-2,0,0.000000,0.000000,"202"
"9111",126,1110,254,-3,0,-1.200000,0.000000,"202"
"9111",127,1112,254,2,0,-1.800000,0.000000,"202"
"9111",128,1110,254,-2,0,-1.800000,0.000000,"202"
"9111",129,1112,254,2,0,-0.600000,0.000000,"202"
"9111",130,1116,254,4,0,0.600000,0.000000,"202"
"9111",131,1118,254,2,0,1.600000,0.000000,"202"
"9111",132,1115,254,-3,0,0.600000,0.000000,"202"
"9111",133,1116,254,1,0,1.200000,0.000000,"202"
"9111",134,1112,254,-4,0,0.000000,0.000000,"202"
"9111",135,1112,254,0,0,-0.800000,0.000000,"202"
"9111",136,1111,254,-1,0,-1.400000,0.000000,"202"
"9111",137,1111,254,0,0,-0.800000,0.000000,"202"
"9111",138,1109,254,-2,0,-1.400000,0.000000,"202"
"9111",139,1111,254,2,0,-0.200000,0.000000,"202"
"9111",140,1114,254,3,0,0.400000,0.000000,"202"
"9111",141,1119,254,5,0,1.600000,0.000000,"202"
"9111",142,1117,254,-2,0,1.200000,0.000000,"202"
"9111",143,1121,254,4,0,2.400000,0.000000,"202"
"9111",144,1120,254,-1,0,1.800000,0.000000,"202"
"9111",145,1122,254,2,0,1.600000,0.000000,"202"
"9111",146,1119,254,-3,0,0.000000,0.000000,"202"
"9111",147,1123,254,4,0,1.200000,0.000000,"202"
"9111",148,1125,254,2,0,0.800000,0.000000,"202"
"9111",149,1122,254,-3,0,0.400000,0.000000,"202"
"9111",150,1123,254,1,0,0.200000,0.000000,"202"
"9111",151,1122,254,-1,0,0.600000,0.000000,"202"
"9111",152,1121,254,-1,0,-0.400000,0.000000,"202"
"9111",153,1122,254,1,0,-0.600000,0.000000,"202"
"9111",154,1122,254,0,0,0.000000,0.000000,"202"
"9111",155,1120,254,-2,0,-0.600000,0.000000,"202"
"9111",156,1123,254,3,0,0.200000,0.000000,"202"
"9111",157,1122,254,-1,0,0.200000,0.000000,"202"
"9111",158,1123,254,1,0,0.200000,0.000000,"202"
"9111",159,1126,254,3,0,0.800000,0.000000,"202"
"9111",160,1130,254,4,0,2.000000,0.000000,"202"
"9111",161,1135,254,5,0,2.400000,0.000000,"202"
"9111",162,1137,254,2,0,3.000000,0.000000,"202"
"9111",163,1136,254,-1,0,2.600000,0.000000,"202"
"9111",164,1141,254,5,0,3.000000,0.000000,"202"
"9111",165,1139,254,-2,0,1.800000,0.000000,"202"
"9111",166,1136,254,-3,0,0.200000,0.000000,"202"
"9143",0,1088,244,0,0,0.000000,0.000000,"0"
"9143",1,1088,244,0,0,0.000000,0.000000,"0"
"9143",2,1088,244,0,0,0.000000,0.000000,"0"
"9143",3,1088,244,0,0,0.000000,0.000000,"0"
"9143",4,1088,244,0,0,0.000000,0.000000,"0"
"9143",5,1088,244,0,0,0.000000,0.000000,"0"
"9143",6,1088,244,0,0,0.000000,0.000000,"0"
"9143",7,1088,244,0,0,0.000000,0.000000,"0"
"9143",8,1088,244,0,0,0.000000,0.000000,"0"
"9143",9,1088,244,0,0,0.000000,0.000000,"0"
"9143",10,1088,244,0,0,0.000000,0.000000,"0"
"9143",11,1088,244,0,0,0.000000,0.000000,"0"
"9143",12,1088,244,0,0,0.000000,0.000000,"0"
"9143",13,1088,244,0,0,0.000000,0.000000,"0"
"9143",14,1088,244,0,0,0.000000,0.000000,"0"
"9143",15,1088,244,0,0,0.000000,0.000000,"0"
"9143",16,1088,244,0,0,0.000000,0.000000,"0"
"9143",17,1088,244,0,0,0.000000,0.000000,"0"
"9143",18,1088,244,0,0,0.000000,0.000000,"0"
"9143",19,1088,244,0,0,0.000000,0.000000,"0"
"9143",20,1088,244,0,0,0.000000,0.000000,"0"
"9143",21,1088,244,0,0,0.000000,0.000000,"0"
"9143",22,1088,244,0,0,0.000000,0.000000,"0"
"9143",23,1088,244,0,0,0.000000,0.000000,"0"
"9143",24,1088,244,0,0,0.000000,0.000000,"0"
"9143",25,1088,244,0,0,0.000000,0.000000,"0"
"9143",26,1088,244,0,0,0.000000,0.000000,"0"
"9143",27,1088,244,0,0,0.000000,0.000000,"0"
"9143",28,1088,244,0,0,0.000000,0.000000,"0"
"9143",29,1088,244,0,0,0.000000,0.000000,"0"
"9143",30,1088,244,0,0,0.000000,0.000000,"0"
"9143",31,1088,244,0,0,0.000000,0.000000,"0"
"9143",32,1088,244,0,0,0.000000,0.000000,"0"
"9143",33,1088,244,0,0,0.000000,0.000000,"0"
"9143",34,1088,244,0,0,0.000000,0.000000,"0"
"9143",35,1088,244,0,0,0.000000,0.000000,"0"
"9143",36,1088,244,0,0,0.000000,0.000000,"0"
"9143",37,1088,244,0,0,0.000000,0.000000,"0"
"9143",38,1088,244,0,0,0.000000,0.000000,"0"
"9143",39,1088,244,0,0,0.000000,0.000000,"0"
"9143",40,1088,244,0,0,0.000000,0.000000,"0"
"9143",41,1088,244,0,0,0.000000,0.000000,"0"
"9143",42,1088,244,0,0,0.000000,0.000000,"0"
"9143",43,1088,244,0,0,0.000000,0.000000,"0"
"9143",44,1088,244,0,0,0.000000,0.000000,"0"
"9143",45,1088,244,0,0,0.000000,0.000000,"0"
"9143",46,1088,244,0,0,0.000000,0.000000,"0"
"9143",47,1088,244,0,0,0.000000,0.000000,"0"
"9143",48,1088,244,0,0,0.000000,0.000000,"0"
"9143",49,1088,244,0,0,0.000000,0.000000,"0"
"9143",50,1088,244,0,0,0.000000,0.000000,"0"
"9143",51,1088,244,0,0,0.000000,0.000000,"0"
"9143",52,1088,244,0,0,0.000000,0.000000,"0"
"9143",53,1088,244,0,0,0.000000,0.000000,"0"
"9143",54,1088,244,0,0,0.000000,0.000000,"0"
"9143",55,1088,244,0,0,0.000000,0.000000,"0"
"9143",56,1088,244,0,0,0.000000,0.000000,"0"
"9143",57,1088,244,0,0,0.000000,0.000000,"0"
"9143",58,1088,244,0,0,0.000000,0.000000,"0"
"9143",59,1088,244,0,0,0.000000,0.000000,"0"
"9143",60,1088,244,0,0,0.000000,0.000000,"0"
"9143",61,1089,244,1,0,0.200000,0.000000,"202"
"9143",62,1092,244,3,0,0.800000,0.000000,"202"
"9143",63,1097,244,5,0,1.800000,0.000000,"202"
"9143",64,1096,244,-1,0,1.600000,0.000000,"202"
"9143",65,1099,244,3,0,2.200000,0.000000,"202"
"9143",66,1095,244,-4,0,1.200000,0.000000,"202"
"9143",67,1094,244,-1,0,0.400000,0.000000,"202"
"9143",68,1091,244,-3,0,-1.200000,0.000000,"202"
"9143",69,1093,244,2,0,-0.600000,0.000000,"202"
"9143",70,1095,244,2,0,-0.800000,0.000000,"202"
"9143",71,1098,244,3,0,0.600000,0.000000,"202"
"9143",72,1102,244,4,0,1.600000,0.000000,"202"
"9143",73,1107,244,5,0,3.200000,0.000000,"202"
"9143",74,1106,244,-1,0,2.600000,0.000000,"202"
"9143",75,1107,244,1,0,2.400000,0.000000,"202"
"9143",76,1111,244,4,0,2.600000,0.000000,"202"
"9143",77,1114,244,3,0,2.400000,0.000000,"202"
"9143",78,1112,244,-2,0,1.000000,0.000000,"202"
"9143",79,1117,244,5,0,2.200000,0.000000,"202"
"9143",80,1118,244,1,0,2.200000,0.000000,"202"
"9143",81,1114,244,-4,0,0.600000,0.000000,"202"
"9143",82,1113,244,-1,0,-0.200000,0.000000,"202"
"9143",83,1117,244,4,0,1.000000,0.000000,"202"
"9143",84,1113,244,-4,0,-0.800000,0.000000,"202"
"9143",85,1116,244,3,0,-0.400000,0.000000,"202"
"9143",86,1115,244,-1,0,0.200000,0.000000,"202"
"9143",87,1118,244,3,0,1.000000,0.000000,"202"
"9143",88,1116,244,-2,0,-0.200000,0.000000,"202"
"9143",89,1114,244,-2,0,0.200000,0.000000,"202"
"9143",90,1114,244,0,0,-0.400000,0.000000,"202"
"9143",91,1110,244,-4,0,-1.000000,0.000000,"202"
"9143",92,1108,244,-2,0,-2.000000,0.000000,"202"
"9143",93,1110,244,2,0,-1.200000,0.000000,"202"
"9143",94,1109,244,-1,0,-1.000000,0.000000,"202"
"9143",95,1105,244,-4,0,-1.800000,0.000000,"202"
"9143",96,1107,244,2,0,-0.600000,0.000000,"202"
"9143",97,1108,244,1,0,0.000000,0.000000,"202"
"9143",98,1111,244,3,0,0.200000,0.000000,"202"
"9143",99,1107,244,-4,0,-0.400000,0.000000,"202"
"9143",100,1108,244,1,0,0.600000,0.000000,"202"
"9143",101,1108,244,0,0,0.200000,0.000000,"202"
"9143",102,1106,244,-2,0,-0.400000,0.000000,"202"
"9143",103,1105,244,-1,0,-1.200000,0.000000,"202"
"9143",104,1104,244,-1,0,-0.600000,0.000000,"202"
"9143",105,1107,244,3,0,-0.200000,0.000000,"202"
"9143",106,1111,244,4,0,0.600000,0.000000,"202"
"9143",107,1113,244,2,0,1.400000,0.000000,"202"
"9143",108,1110,244,-3,0,1.000000,0.000000,"202"
"9143",109,1108,244,-2,0,0.800000,0.000000,"202"
"9143",110,1107,244,-1,0,0.000000,0.000000,"202"
"9143",111,1107,244,0,0,-0.800000,0.000000,"202"
"9143",112,1106,244,-1,0,-1.400000,0.000000,"202"
"9143",113,1103,244,-3,0,-1.400000,0.000000,"202"
"9143",114,1104,244,1,0,-0.800000,0.000000,"202"
"9143",115,1102,244,-2,0,-1.000000,0.000000,"202"
"9143",116,1098,244,-4,0,-1.800000,0.000000,"202"
"9143",117,1095,244,-3,0,-2.200000,0.000000,"202"
"9143",118,1091,244,-4,0,-2.400000,0.000000,"202"
"9143",119,1088,244,-3,0,-3.200000,0.000000,"202"
"9143",120,1091,244,3,0,-2.200000,0.000000,"202"
"9143",121,1089,244,-2,0,-1.800000,0.000000,"202"
"9143",122,1088,244,-1,0,-1.400000,0.000000,"202"
"9143",123,1090,244,2,0,-0.200000,0.000000,"202"
"9143",124,1095,244,5,0,1.400000,0.000000,"202"
"9143",125,1098,244,3,0,1.400000,0.000000,"202"
"9143",126,1097,244,-1,0,1.600000,0.000000,"202"
"9143",127,1101,244,4,0,2.600000,0.000000,"202"
"9143",128,1105,244,4,0,3.000000,0.000000,"202"
"9143",129,1104,244,-1,0,1.800000,0.000000,"202"
"9143",130,1105,244,1,0,1.400000,0.000000,"202"
"9143",131,1108,244,3,0,2.200000,0.000000,"202"
"9143",132,1110,244,2,0,1.800000,0.000000,"202"
"9143",133,1115,244,5,0,2.000000,0.000000,"202"
"9143",134,1112,244,-3,0,1.600000,0.000000,"202"
"9143",135,1114,244,2,0,1.800000,0.000000,"202"
"9143",136,1115,244,1,0,1.400000,0.000000,"202"
"9143",137,1116,244,1,0,1.200000,0.000000,"202"
"9143",138,1112,244,-4,0,-0.600000,0.000000,"202"
"9143",139,1112,244,0,0,0.000000,0.000000,"202"
"9143",140,1110,244,-2,0,-0.800000,0.000000,"202"
"9143",141,1112,244,2,0,-0.600000,0.000000,"202"
"9143",142,1109,244,-3,0,-1.400000,0.000000,"202"
"9143",143,1113,244,4,0,0.200000,0.000000,"202"
"9143",144,1112,244,-1,0,0.000000,0.000000,"202"
"9143",145,1111,244,-1,0,0.200000,0.000000,"202"
"9143",146,1113,244,2,0,0.200000,0.000000,"202"
"9143",147,1109,244,-4,0,0.000000,0.000000,"202"
"9143",148,1113,244,4,0,0.000000,0.000000,"202"
"9143",149,1115,244,2,0,0.600000,0.000000,"202"
"9143",150,1117,244,2,0,1.200000,0.000000,"202"
"9143",151,1121,244,4,0,1.600000,0.000000,"202"
"9143",152,1125,244,4,0,3.200000,0.000000,"202"
"9143",153,1126,244,1,0,2.600000,0.000000,"202"
"9143",154,1124,244,-2,0,1.800000,0.000000,"202"
"9143",155,1125,244,1,0,1.600000,0.000000,"202"
"9143",156,1129,244,4,0,1.600000,0.000000,"202"
"9143",157,1128,244,-1,0,0.600000,0.000000,"202"
"9143",158,1126,244,-2,0,0.000000,0.000000,"202"
"9143",159,1127,244,1,0,0.600000,0.000000,"202"
"9143",160,1128,244,1,0,0.600000,0.000000,"202"
"9143",161,1133,244,5,0,0.800000,0.000000,"202"
"9143",162,1131,244,-2,0,0.600000,0.000000,"202"
"9143",163,1136,244,5,0,2.000000,0.000000,"202"
"9143",164,1134,244,-2,0,1.400000,0.000000,"202"
"9143",165,1135,244,1,0,1.400000,0.000000,"202"
"9143",166,1135,244,0,0,0.400000,0.000000,"202"
"9143",167,1137,244,2,0,1.200000,0.000000,"202"
"9143",168,1142,244,5,0,1.200000,0.000000,"202"
"9143",169,1145,244,3,0,2.200000,0.000000,"202"
"9143",170,1146,244,1,0,2.200000,0.000000,"202"
"9143",171,1151,244,5,0,3.200000,0.000000,"202"
"9143",172,1156,244,5,0,3.800000,0.000000,"202"
"9143",173,1160,244,4,0,3.600000,0.000000,"202"
"9143",174,1163,244,3,0,3.600000,0.000000,"202"
"9143",175,1168,244,5,0,4.400000,0.000000,"202"
"9143",176,1172,244,4,0,4.200000,0.000000,"202"
"9143",177,1177,244,5,0,4.200000,0.000000,"202"
"9143",178,1175,244,-2,0,3.000000,0.000000,"202"
"9143",179,1173,244,-2,0,2.000000,0.000000,"202"
"9143",180,1177,244,4,0,1.800000,0.000000,"202"
"9143",181,1181,244,4,0,1.800000,0.000000,"202"
"9143",182,1182,244,1,0,1.000000,0.000000,"202"
"9188",0,971,253,0,0,0.000000,0.000000,"0"
"9188",1,971,253,0,0,0.000000,0.000000,"0"
"9188",2,971,253,0,0,0.000000,0.000000,"0"
"9188",3,971,253,0,0,0.000000,0.000000,"0"
"9188",4,971,253,0,0,0.000000,0.000000,"0"
"9188",5,971,253,0,0,0.000000,0.000000,"0"
"9188",6,971,253,0,0,0.000000,0.000000,"0"
